using,ram,screen,capacity,fre,core
563.2,8,6.5,4500,2.4,8
516.3,8,6.5,4500,2.4,8
577.2,8,6.5,4500,2.4,8
508.1,8,6.5,4500,2.4,8
548.2,8,6.5,4500,2.4,8
509.5,8,6.5,4500,2.4,8
532.5,8,6.5,4500,2.4,8
521.2,8,6.5,4500,2.4,8
545.5,8,6.5,4500,2.4,8
545.7,8,6.5,4500,2.4,8
590.8,8,6.5,4500,2.4,8
557.1,8,6.5,4500,2.4,8
540.0,8,6.5,4500,2.4,8
523.7,8,6.5,4500,2.4,8
588.3,8,6.5,4500,2.4,8
552.2,8,6.5,4500,2.4,8
581.4,8,6.5,4500,2.4,8
563.4,8,6.5,4500,2.4,8
504.4,8,6.5,4500,2.4,8
589.8,8,6.5,4500,2.4,8
577.8,8,6.5,4500,2.4,8
563.5,8,6.5,4500,2.4,8
525.9,8,6.5,4500,2.4,8
528.7,3,5.6,3000,1.6,8
533.2,3,5.6,3000,1.6,8
508.4,3,5.6,3000,1.6,8
517.6,3,5.6,3000,1.6,8
530.1,3,5.6,3000,1.6,8
556.3,3,5.6,3000,1.6,8
577.9,3,5.6,3000,1.6,8
573.2,3,5.6,3000,1.6,8
517.2,3,5.6,3000,1.6,8
582.5,3,5.6,3000,1.6,8
507.8,3,5.6,3000,1.6,8
592.1,3,5.6,3000,1.6,8
547.9,3,5.6,3000,1.6,8
565.4,3,5.6,3000,1.6,8
513.2,3,5.6,3000,1.6,8
527.0,3,5.6,3000,1.6,8
537.9,3,5.6,3000,1.6,8
517.8,3,5.6,3000,1.6,8
545.3,3,5.6,3000,1.6,8
519.1,3,5.6,3000,1.6,8
579.8,3,5.6,3000,1.6,8
559.6,3,5.6,3000,1.6,8
566.7,3,5.6,3000,1.6,8
591.2,3,5.6,3000,1.6,8
526.1,3,5.6,3000,1.6,8
562.8,3,5.6,3000,1.6,8
549.0,3,5.6,3000,1.6,8
576.5,3,5.6,3000,1.6,8
590.5,3,5.6,3000,1.6,8
587.6,3,5.6,3000,1.6,8
592.8,3,5.6,3000,1.6,8
529.7,3,5.6,3000,1.6,8
554.1,3,5.6,3000,1.6,8
527.9,3,5.6,3000,1.6,8
547.6,3,5.6,3000,1.6,8
533.4,3,5.6,3000,1.6,8
508.7,3,5.6,3000,1.6,8
571.5,3,5.6,3000,1.6,8
516.1,3,5.6,3000,1.6,8
529.2,3,5.6,3000,1.6,8
502.0,3,5.6,3000,1.6,8
516.4,3,5.6,3000,1.6,8
580.3,3,5.6,3000,1.6,8
559.1,3,5.6,3000,1.6,8
583.4,3,5.6,3000,1.6,8
518.4,3,5.6,3000,1.6,8
586.0,3,5.6,3000,1.6,8
518.9,3,5.6,3000,1.6,8
591.6,3,5.6,3000,1.6,8
529.9,3,5.6,3000,1.6,8
556.7,3,5.6,3000,1.6,8
580.7,3,5.6,3000,1.6,8
555.5,3,5.6,3000,1.6,8
561.3,3,5.6,3000,1.6,8
523.3,3,5.6,3000,1.6,8
530.7,3,5.6,3000,1.6,8
579.1,3,5.6,3000,1.6,8
588.9,3,5.6,3000,1.6,8
588.1,3,5.6,3000,1.6,8
590.3,3,5.6,3000,1.6,8
520.3,3,5.6,3000,1.6,8
511.8,3,5.6,3000,1.6,8
503.7,3,5.6,3000,1.6,8
550.1,3,5.6,3000,1.6,8
548.7,3,5.6,3000,1.6,8
506.1,3,5.6,3000,1.6,8
566.2,3,5.6,3000,1.6,8
517.2,3,5.6,3000,1.6,8
521.8,3,5.6,3000,1.6,8
503.9,3,5.6,3000,1.6,8
538.7,3,5.6,3000,1.6,8
505.6,3,5.6,3000,1.6,8
582.6,3,5.6,3000,1.6,8
517.9,3,5.6,3000,1.6,8
522.5,3,5.6,3000,1.6,8
527.6,3,5.6,3000,1.6,8
538.0,3,5.6,3000,1.6,8
537.7,3,5.6,3000,1.6,8
542.3,3,5.6,3000,1.6,8
555.7,3,5.6,3000,1.6,8
529.6,3,5.6,3000,1.6,8
520.2,3,5.6,3000,1.6,8
520.7,3,5.6,3000,1.6,8
570.7,3,5.6,3000,1.6,8
546.3,3,5.6,3000,1.6,8
578.3,3,5.6,3000,1.6,8
539.3,3,5.6,3000,1.6,8
530.4,3,5.6,3000,1.6,8
534.3,3,5.6,3000,1.6,8
509.4,3,5.6,3000,1.6,8
553.5,3,5.6,3000,1.6,8
547.2,3,5.6,3000,1.6,8
546.7,3,5.6,3000,1.6,8
545.9,3,5.6,3000,1.6,8
545.5,3,5.6,3000,1.6,8
508.9,3,5.6,3000,1.6,8
561.7,3,5.6,3000,1.6,8
570.9,3,5.6,3000,1.6,8
564.4,3,5.6,3000,1.6,8
532.3,3,5.6,3000,1.6,8
571.1,3,5.6,3000,1.6,8
532.5,3,5.6,3000,1.6,8
563.1,3,5.6,3000,1.6,8
575.4,3,5.6,3000,1.6,8
563.9,3,5.6,3000,1.6,8
560.4,3,5.6,3000,1.6,8
531.7,3,5.6,3000,1.6,8
547.8,3,5.6,3000,1.6,8
554.3,3,5.6,3000,1.6,8
521.2,3,5.6,3000,1.6,8
533.8,3,5.6,3000,1.6,8
578.1,3,5.6,3000,1.6,8
523.7,3,5.6,3000,1.6,8
546.8,3,5.6,3000,1.6,8
529.5,3,5.6,3000,1.6,8
565.7,3,5.6,3000,1.6,8
512.3,3,5.6,3000,1.6,8
523.5,3,5.6,3000,1.6,8
548.4,3,5.6,3000,1.6,8
564.3,3,5.6,3000,1.6,8
550.0,3,5.6,3000,1.6,8
557.2,3,5.6,3000,1.6,8
503.2,3,5.6,3000,1.6,8
563.8,3,5.6,3000,1.6,8
552.6,3,5.6,3000,1.6,8
570.1,3,5.6,3000,1.6,8
545.4,3,5.6,3000,1.6,8
564.0,3,5.6,3000,1.6,8
516.6,3,5.6,3000,1.6,8
550.3,3,5.6,3000,1.6,8
517.8,3,5.6,3000,1.6,8
521.3,3,5.6,3000,1.6,8
508.6,3,5.6,3000,1.6,8
514.2,3,5.6,3000,1.6,8
530.2,3,5.6,3000,1.6,8
503.6,3,5.6,3000,1.6,8
559.8,3,5.6,3000,1.6,8
514.0,3,5.6,3000,1.6,8
511.3,3,5.6,3000,1.6,8
527.9,3,5.6,3000,1.6,8
530.7,3,5.6,3000,1.6,8
563.6,3,5.6,3000,1.6,8
552.9,3,5.6,3000,1.6,8
533.7,3,5.6,3000,1.6,8
529.9,3,5.6,3000,1.6,8
507.3,3,5.6,3000,1.6,8
518.7,3,5.6,3000,1.6,8
528.0,3,5.6,3000,1.6,8
506.2,3,5.6,3000,1.6,8
520.0,3,5.6,3000,1.6,8
513.8,3,5.6,3000,1.6,8
565.2,3,5.6,3000,1.6,8
534.9,3,5.6,3000,1.6,8
519.7,3,5.6,3000,1.6,8
549.4,3,5.6,3000,1.6,8
561.5,3,5.6,3000,1.6,8
528.8,3,5.6,3000,1.6,8
532.8,3,5.6,3000,1.6,8
563.3,3,5.6,3000,1.6,8
512.7,3,5.6,3000,1.6,8
520.4,4,6.5,5000,2,8
547.9,4,6.5,5000,2,8
495.2,4,6.5,5000,2,8
470.8,4,6.5,5000,2,8
490.7,4,6.5,5000,2,8
586.1,4,6.5,5000,2,8
487.1,4,6.5,5000,2,8
536.2,4,6.5,5000,2,8
481.3,4,6.5,5000,2,8
518.6,4,6.5,5000,2,8
594.7,4,6.5,5000,2,8
481.9,4,6.5,5000,2,8
467.8,4,6.5,5000,2,8
499.1,4,6.5,5000,2,8
467.4,4,6.5,5000,2,8
563.5,4,6.5,5000,2,8
480.2,4,6.5,5000,2,8
564.4,4,6.5,5000,2,8
526.1,4,6.5,5000,2,8
473.3,4,6.5,5000,2,8
480.1,4,6.5,5000,2,8
589.2,4,6.5,5000,2,8
522.4,4,6.5,5000,2,8
486.9,4,6.5,5000,2,8
459.6,4,6.5,5000,2,8
495.7,4,6.5,5000,2,8
570.8,4,6.5,5000,2,8
486.6,4,6.5,5000,2,8
555.1,4,6.5,5000,2,8
457.3,4,6.5,5000,2,8
470.1,4,6.5,5000,2,8
483.8,4,6.5,5000,2,8
592.0,4,6.5,5000,2,8
585.7,4,6.5,5000,2,8
584.4,4,6.5,5000,2,8
582.2,4,6.5,5000,2,8
484.2,4,6.5,5000,2,8
546.9,4,6.5,5000,2,8
538.1,4,6.5,5000,2,8
579.0,4,6.5,5000,2,8
583.3,4,6.5,5000,2,8
497.5,4,6.5,5000,2,8
481.7,4,6.5,5000,2,8
457.2,4,6.5,5000,2,8
513.0,4,6.5,5000,2,8
532.6,4,6.5,5000,2,8
584.6,4,6.5,5000,2,8
506.2,4,6.5,5000,2,8
591.5,4,6.5,5000,2,8
536.9,4,6.5,5000,2,8
553.4,4,6.5,5000,2,8
494.3,4,6.5,5000,2,8
482.0,4,6.5,5000,2,8
588.5,4,6.5,5000,2,8
536.1,4,6.5,5000,2,8
473.7,4,6.5,5000,2,8
503.9,4,6.5,5000,2,8
490.6,4,6.5,5000,2,8
504.6,4,6.5,5000,2,8
461.9,4,6.5,5000,2,8
470.7,4,6.5,5000,2,8
564.5,4,6.5,5000,2,8
572.8,4,6.5,5000,2,8
541.8,4,6.5,5000,2,8
526.5,4,6.5,5000,2,8
470.0,4,6.5,5000,2,8
493.8,4,6.5,5000,2,8
556.3,4,6.5,5000,2,8
502.3,4,6.5,5000,2,8
554.0,4,6.5,5000,2,8
590.3,4,6.5,5000,2,8
504.1,4,6.5,5000,2,8
578.9,4,6.5,5000,2,8
516.9,4,6.5,5000,2,8
511.7,4,6.5,5000,2,8
532.8,4,6.5,5000,2,8
552.3,4,6.5,5000,2,8
575.0,4,6.5,5000,2,8
580.4,4,6.5,5000,2,8
538.7,4,6.5,5000,2,8
502.6,4,6.5,5000,2,8
577.7,4,6.5,5000,2,8
482.6,4,6.5,5000,2,8
533.4,4,6.5,5000,2,8
547.1,4,6.5,5000,2,8
582.8,4,6.5,5000,2,8
533.3,4,6.5,5000,2,8
485.3,4,6.5,5000,2,8
567.2,4,6.5,5000,2,8
512.5,4,6.5,5000,2,8
555.7,4,6.5,5000,2,8
479.8,4,6.5,5000,2,8
580.2,4,6.5,5000,2,8
502.2,4,6.5,5000,2,8
521.7,4,6.5,5000,2,8
491.7,4,6.5,5000,2,8
552.6,4,6.5,5000,2,8
565.9,4,6.5,5000,2,8
567.7,4,6.5,5000,2,8
541.6,4,6.5,5000,2,8
574.1,4,6.5,5000,2,8
553.2,4,6.5,5000,2,8
544.7,4,6.5,5000,2,8
496.5,4,6.5,5000,2,8
546.7,4,6.5,5000,2,8
511.3,4,6.5,5000,2,8
548.5,4,6.5,5000,2,8
578.6,4,6.5,5000,2,8
501.4,4,6.5,5000,2,8
560.2,4,6.5,5000,2,8
488.9,4,6.5,5000,2,8
532.4,4,6.5,5000,2,8
536.5,4,6.5,5000,2,8
551.6,4,6.5,5000,2,8
556.0,4,6.5,5000,2,8
508.6,4,6.5,5000,2,8
559.2,4,6.5,5000,2,8
577.4,4,6.5,5000,2,8
510.4,4,6.5,5000,2,8
553.9,4,6.5,5000,2,8
566.5,4,6.5,5000,2,8
539.6,4,6.5,5000,2,8
528.2,4,6.5,5000,2,8
504.7,4,6.5,5000,2,8
515.0,4,6.5,5000,2,8
530.5,4,6.5,5000,2,8
586.6,4,6.5,5000,2,8
493.9,4,6.5,5000,2,8
534.5,4,6.5,5000,2,8
579.7,4,6.5,5000,2,8
540.5,4,6.5,5000,2,8
502.5,4,6.5,5000,2,8
516.2,4,6.5,5000,2,8
506.4,4,6.5,5000,2,8
560.6,4,6.5,5000,2,8
578.7,4,6.5,5000,2,8
510.9,4,6.5,5000,2,8
553.1,4,6.5,5000,2,8
564.9,4,6.5,5000,2,8
540.0,4,6.5,5000,2,8
536.6,4,6.5,5000,2,8
542.3,4,6.5,5000,2,8
528.6,4,6.5,5000,2,8
501.1,4,6.5,5000,2,8
488.5,4,6.5,5000,2,8
574.6,4,6.5,5000,2,8
579.2,4,6.5,5000,2,8
501.3,4,6.5,5000,2,8
555.0,4,6.5,5000,2,8
503.8,4,6.5,5000,2,8
580.8,4,6.5,5000,2,8
574.4,4,6.5,5000,2,8
504.4,4,6.5,5000,2,8
539.0,4,6.5,5000,2,8
525.7,4,6.5,5000,2,8
493.4,4,6.5,5000,2,8
581.3,4,6.5,5000,2,8
582.9,4,6.5,5000,2,8
560.7,4,6.5,5000,2,8
521.4,4,6.5,5000,2,8
536.0,4,6.5,5000,2,8
507.4,4,6.5,5000,2,8
588.3,4,6.5,5000,2,8
595.5,6,6.4,6000,2.3,8
594.7,6,6.4,6000,2.3,8
454.8,6,6.4,6000,2.3,8
460.3,6,6.4,6000,2.3,8
513.6,6,6.4,6000,2.3,8
591.2,6,6.4,6000,2.3,8
485.1,6,6.4,6000,2.3,8
594.1,6,6.4,6000,2.3,8
500.2,6,6.4,6000,2.3,8
581.7,6,6.4,6000,2.3,8
573.6,6,6.4,6000,2.3,8
460.5,6,6.4,6000,2.3,8
561.8,6,6.4,6000,2.3,8
455.7,6,6.4,6000,2.3,8
546.3,6,6.4,6000,2.3,8
556.8,6,6.4,6000,2.3,8
499.1,6,6.4,6000,2.3,8
586.9,6,6.4,6000,2.3,8
579.2,6,6.4,6000,2.3,8
455.9,6,6.4,6000,2.3,8
595.7,6,6.4,6000,2.3,8
590.4,6,6.4,6000,2.3,8
558.1,6,6.4,6000,2.3,8
556.4,6,6.4,6000,2.3,8
473.2,6,6.4,6000,2.3,8
458.9,6,6.4,6000,2.3,8
504.3,6,6.4,6000,2.3,8
476.5,6,6.4,6000,2.3,8
545.8,6,6.4,6000,2.3,8
583.5,6,6.4,6000,2.3,8
565.1,6,6.4,6000,2.3,8
587.2,6,6.4,6000,2.3,8
493.7,6,6.4,6000,2.3,8
501.4,6,6.4,6000,2.3,8
568.7,6,6.4,6000,2.3,8
591.0,6,6.4,6000,2.3,8
496.8,6,6.4,6000,2.3,8
491.3,6,6.4,6000,2.3,8
491.8,6,6.4,6000,2.3,8
485.7,6,6.4,6000,2.3,8
584.0,6,6.4,6000,2.3,8
549.3,6,6.4,6000,2.3,8
477.8,6,6.4,6000,2.3,8
489.2,6,6.4,6000,2.3,8
461.2,6,6.4,6000,2.3,8
488.5,6,6.4,6000,2.3,8
558.3,6,6.4,6000,2.3,8
554.2,6,6.4,6000,2.3,8
568.9,6,6.4,6000,2.3,8
537.9,6,6.4,6000,2.3,8
569.8,6,6.4,6000,2.3,8
584.7,6,6.4,6000,2.3,8
489.5,6,6.4,6000,2.3,8
568.1,6,6.4,6000,2.3,8
548.7,6,6.4,6000,2.3,8
561.2,6,6.4,6000,2.3,8
473.4,6,6.4,6000,2.3,8
591.4,6,6.4,6000,2.3,8
493.0,6,6.4,6000,2.3,8
456.7,6,6.4,6000,2.3,8
484.2,6,6.4,6000,2.3,8
572.6,6,6.4,6000,2.3,8
482.3,6,6.4,6000,2.3,8
571.1,6,6.4,6000,2.3,8
469.2,6,6.4,6000,2.3,8
573.3,6,6.4,6000,2.3,8
485.6,6,6.4,6000,2.3,8
584.3,6,6.4,6000,2.3,8
498.4,6,6.4,6000,2.3,8
578.5,6,6.4,6000,2.3,8
576.4,6,6.4,6000,2.3,8
574.1,6,6.4,6000,2.3,8
497.1,6,6.4,6000,2.3,8
552.3,6,6.4,6000,2.3,8
581.5,6,6.4,6000,2.3,8
554.9,6,6.4,6000,2.3,8
499.7,6,6.4,6000,2.3,8
497.6,6,6.4,6000,2.3,8
459.4,6,6.4,6000,2.3,8
497.0,6,6.4,6000,2.3,8
455.6,6,6.4,6000,2.3,8
582.8,6,6.4,6000,2.3,8
568.7,6,6.4,6000,2.3,8
552.4,6,6.4,6000,2.3,8
541.3,6,6.4,6000,2.3,8
566.8,6,6.4,6000,2.3,8
545.9,6,6.4,6000,2.3,8
546.8,6,6.4,6000,2.3,8
468.7,6,6.4,6000,2.3,8
554.6,6,6.4,6000,2.3,8
556.3,6,6.4,6000,2.3,8
500.6,6,6.4,6000,2.3,8
558.5,6,6.4,6000,2.3,8
580.2,6,6.4,6000,2.3,8
547.7,6,6.4,6000,2.3,8
466.8,6,6.4,6000,2.3,8
550.0,6,6.4,6000,2.3,8
530.4,6,6.4,6000,2.3,8
552.1,6,6.4,6000,2.3,8
466.1,6,6.4,6000,2.3,8
459.9,6,6.4,6000,2.3,8
496.0,6,6.4,6000,2.3,8
478.3,6,6.4,6000,2.3,8
473.7,6,6.4,6000,2.3,8
463.9,6,6.4,6000,2.3,8
574.9,6,6.4,6000,2.3,8
543.1,6,6.4,6000,2.3,8
493.7,6,6.4,6000,2.3,8
541.5,6,6.4,6000,2.3,8
584.8,6,6.4,6000,2.3,8
499.3,6,6.4,6000,2.3,8
536.4,6,6.4,6000,2.3,8
555.5,6,6.4,6000,2.3,8
575.8,6,6.4,6000,2.3,8
471.5,6,6.4,6000,2.3,8
490.8,6,6.4,6000,2.3,8
593.2,6,6.4,6000,2.3,8
471.4,6,6.4,6000,2.3,8
594.5,6,6.4,6000,2.3,8
546.4,6,6.4,6000,2.3,8
524.1,6,6.4,6000,2.3,8
563.6,6,6.4,6000,2.3,8
545.3,6,6.4,6000,2.3,8
554.2,6,6.4,6000,2.3,8
539.5,6,6.4,6000,2.3,8
532.8,6,6.4,6000,2.3,8
548.9,6,6.4,6000,2.3,8
499.7,6,6.4,6000,2.3,8
580.5,6,6.4,6000,2.3,8
466.9,6,6.4,6000,2.3,8
551.7,6,6.4,6000,2.3,8
530.8,6,6.4,6000,2.3,8
573.1,6,6.4,6000,2.3,8
532.2,6,6.4,6000,2.3,8
593.8,6,6.4,6000,2.3,8
539.2,6,6.4,6000,2.3,8
566.9,6,6.4,6000,2.3,8
467.7,6,6.4,6000,2.3,8
580.2,6,6.4,6000,2.3,8
550.3,6,6.4,6000,2.3,8
540.9,6,6.4,6000,2.3,8
455.4,6,6.4,6000,2.3,8
485.6,6,6.4,6000,2.3,8
342.5,8,6.4,4500,2.9,8
318.6,8,6.4,4500,2.9,8
389.2,8,6.4,4500,2.9,8
326.7,8,6.4,4500,2.9,8
359.8,8,6.4,4500,2.9,8
378.1,8,6.4,4500,2.9,8
364.9,8,6.4,4500,2.9,8
387.4,8,6.4,4500,2.9,8
320.5,8,6.4,4500,2.9,8
358.7,8,6.4,4500,2.9,8
374.3,8,6.4,4500,2.9,8
397.8,8,6.4,4500,2.9,8
325.6,8,6.4,4500,2.9,8
333.9,8,6.4,4500,2.9,8
395.6,8,6.4,4500,2.9,8
338.4,8,6.4,4500,2.9,8
390.2,8,6.4,4500,2.9,8
354.7,8,6.4,4500,2.9,8
362.5,8,6.4,4500,2.9,8
324.6,8,6.4,4500,2.9,8
394.5,8,6.4,4500,2.9,8
324.1,8,6.4,4500,2.9,8
370.9,8,6.4,4500,2.9,8
331.7,8,6.4,4500,2.9,8
346.8,8,6.4,4500,2.9,8
365.7,8,6.4,4500,2.9,8
353.0,8,6.4,4500,2.9,8
378.9,8,6.4,4500,2.9,8
385.6,8,6.4,4500,2.9,8
341.3,8,6.4,4500,2.9,8
397.4,8,6.4,4500,2.9,8
317.6,8,6.4,4500,2.9,8
371.4,8,6.4,4500,2.9,8
398.0,8,6.4,4500,2.9,8
397.2,8,6.4,4500,2.9,8
342.7,8,6.4,4500,2.9,8
338.2,8,6.4,4500,2.9,8
384.9,8,6.4,4500,2.9,8
368.5,8,6.4,4500,2.9,8
369.1,8,6.4,4500,2.9,8
393.4,8,6.4,4500,2.9,8
347.9,8,6.4,4500,2.9,8
328.3,8,6.4,4500,2.9,8
397.1,8,6.4,4500,2.9,8
393.0,8,6.4,4500,2.9,8
319.4,8,6.4,4500,2.9,8
351.6,8,6.4,4500,2.9,8
377.8,8,6.4,4500,2.9,8
365.8,8,6.4,4500,2.9,8
387.2,8,6.4,4500,2.9,8
346.5,8,6.4,4500,2.9,8
352.1,8,6.4,4500,2.9,8
316.2,8,6.4,4500,2.9,8
356.7,8,6.4,4500,2.9,8
363.4,8,6.4,4500,2.9,8
399.0,8,6.4,4500,2.9,8
357.1,8,6.4,4500,2.9,8
347.2,8,6.4,4500,2.9,8
364.2,8,6.4,4500,2.9,8
369.7,8,6.4,4500,2.9,8
381.3,8,6.4,4500,2.9,8
385.9,8,6.4,4500,2.9,8
378.7,8,6.4,4500,2.9,8
399.2,8,6.4,4500,2.9,8
337.9,8,6.4,4500,2.9,8
359.7,8,6.4,4500,2.9,8
354.0,8,6.4,4500,2.9,8
382.1,8,6.4,4500,2.9,8
397.6,8,6.4,4500,2.9,8
319.3,8,6.4,4500,2.9,8
385.0,8,6.4,4500,2.9,8
337.2,8,6.4,4500,2.9,8
346.3,8,6.4,4500,2.9,8
394.6,8,6.4,4500,2.9,8
387.7,8,6.4,4500,2.9,8
392.9,8,6.4,4500,2.9,8
393.1,8,6.4,4500,2.9,8
373.8,8,6.4,4500,2.9,8
356.3,8,6.4,4500,2.9,8
330.6,8,6.4,4500,2.9,8
387.6,8,6.4,4500,2.9,8
331.5,8,6.4,4500,2.9,8
392.1,8,6.4,4500,2.9,8
390.5,8,6.4,4500,2.9,8
331.8,8,6.4,4500,2.9,8
319.8,8,6.4,4500,2.9,8
356.1,8,6.4,4500,2.9,8
318.3,8,6.4,4500,2.9,8
350.2,8,6.4,4500,2.9,8
343.7,8,6.4,4500,2.9,8
390.4,8,6.4,4500,2.9,8
358.3,8,6.4,4500,2.9,8
336.7,8,6.4,4500,2.9,8
328.9,8,6.4,4500,2.9,8
374.1,8,6.4,4500,2.9,8
342.9,8,6.4,4500,2.9,8
395.4,8,6.4,4500,2.9,8
322.6,8,6.4,4500,2.9,8
348.2,8,6.4,4500,2.9,8
331.0,8,6.4,4500,2.9,8
387.0,8,6.4,4500,2.9,8
396.8,8,6.4,4500,2.9,8
332.1,8,6.4,4500,2.9,8
329.6,8,6.4,4500,2.9,8
394.3,8,6.4,4500,2.9,8
365.9,8,6.4,4500,2.9,8
385.2,8,6.4,4500,2.9,8
348.4,8,6.4,4500,2.9,8
399.1,8,6.4,4500,2.9,8
389.5,8,6.4,4500,2.9,8
338.7,8,6.4,4500,2.9,8
396.1,8,6.4,4500,2.9,8
327.5,8,6.4,4500,2.9,8
376.2,8,6.4,4500,2.9,8
361.7,8,6.4,4500,2.9,8
363.8,8,6.4,4500,2.9,8
324.2,8,6.4,4500,2.9,8
360.4,8,6.4,4500,2.9,8
334.5,8,6.4,4500,2.9,8
365.6,8,6.4,4500,2.9,8
324.9,8,6.4,4500,2.9,8
365.3,8,6.4,4500,2.9,8
361.4,8,6.4,4500,2.9,8
337.1,8,6.4,4500,2.9,8
352.4,8,6.4,4500,2.9,8
341.6,8,6.4,4500,2.9,8
394.4,8,6.4,4500,2.9,8
388.3,8,6.4,4500,2.9,8
331.1,8,6.4,4500,2.9,8
391.3,8,6.4,4500,2.9,8
363.3,8,6.4,4500,2.9,8
377.9,8,6.4,4500,2.9,8
377.7,8,6.4,4500,2.9,8
330.0,8,6.4,4500,2.9,8
349.9,8,6.4,4500,2.9,8
328.3,1,5,2500,1.6,8
387.2,1,5,2500,1.6,8
375.8,1,5,2500,1.6,8
369.6,1,5,2500,1.6,8
325.5,1,5,2500,1.6,8
392.1,1,5,2500,1.6,8
398.4,1,5,2500,1.6,8
377.3,1,5,2500,1.6,8
325.9,1,5,2500,1.6,8
375.7,1,5,2500,1.6,8
348.0,1,5,2500,1.6,8
321.9,1,5,2500,1.6,8
341.7,1,5,2500,1.6,8
337.4,1,5,2500,1.6,8
359.2,1,5,2500,1.6,8
366.9,1,5,2500,1.6,8
331.5,1,5,2500,1.6,8
354.2,1,5,2500,1.6,8
396.9,1,5,2500,1.6,8
335.8,1,5,2500,1.6,8
366.1,1,5,2500,1.6,8
320.9,1,5,2500,1.6,8
353.6,1,5,2500,1.6,8
381.5,1,5,2500,1.6,8
345.2,1,5,2500,1.6,8
351.3,1,5,2500,1.6,8
365.2,1,5,2500,1.6,8
342.5,1,5,2500,1.6,8
343.9,1,5,2500,1.6,8
330.5,1,5,2500,1.6,8
351.7,1,5,2500,1.6,8
321.6,1,5,2500,1.6,8
387.7,1,5,2500,1.6,8
367.3,1,5,2500,1.6,8
356.5,1,5,2500,1.6,8
326.1,1,5,2500,1.6,8
398.8,1,5,2500,1.6,8
390.3,1,5,2500,1.6,8
356.7,1,5,2500,1.6,8
341.1,1,5,2500,1.6,8
320.5,1,5,2500,1.6,8
331.1,1,5,2500,1.6,8
346.8,1,5,2500,1.6,8
381.9,1,5,2500,1.6,8
360.3,1,5,2500,1.6,8
346.3,1,5,2500,1.6,8
366.4,1,5,2500,1.6,8
362.9,1,5,2500,1.6,8
394.6,1,5,2500,1.6,8
393.4,1,5,2500,1.6,8
349.3,1,5,2500,1.6,8
355.4,1,5,2500,1.6,8
345.9,1,5,2500,1.6,8
392.8,1,5,2500,1.6,8
372.2,1,5,2500,1.6,8
332.7,1,5,2500,1.6,8
394.5,1,5,2500,1.6,8
397.1,1,5,2500,1.6,8
340.2,1,5,2500,1.6,8
322.3,1,5,2500,1.6,8
334.5,1,5,2500,1.6,8
363.7,1,5,2500,1.6,8
388.2,1,5,2500,1.6,8
338.8,1,5,2500,1.6,8
378.7,1,5,2500,1.6,8
482.1,4,6.8,5000,2,8
468.3,4,6.8,5000,2,8
458.9,4,6.8,5000,2,8
496.7,4,6.8,5000,2,8
481.0,4,6.8,5000,2,8
459.8,4,6.8,5000,2,8
483.4,4,6.8,5000,2,8
465.7,4,6.8,5000,2,8
481.5,4,6.8,5000,2,8
475.2,4,6.8,5000,2,8
470.6,4,6.8,5000,2,8
472.1,4,6.8,5000,2,8
487.3,4,6.8,5000,2,8
463.9,4,6.8,5000,2,8
471.4,4,6.8,5000,2,8
497.2,4,6.8,5000,2,8
490.6,4,6.8,5000,2,8
464.7,4,6.8,5000,2,8
458.3,4,6.8,5000,2,8
462.0,4,6.8,5000,2,8
454.8,4,6.8,5000,2,8
469.2,4,6.8,5000,2,8
480.4,4,6.8,5000,2,8
485.7,4,6.8,5000,2,8
467.1,4,6.8,5000,2,8
488.9,4,6.8,5000,2,8
487.5,4,6.8,5000,2,8
467.8,4,6.8,5000,2,8
497.6,4,6.8,5000,2,8
481.8,4,6.8,5000,2,8
497.1,4,6.8,5000,2,8
476.5,4,6.8,5000,2,8
470.2,4,6.8,5000,2,8
493.2,4,6.8,5000,2,8
494.1,4,6.8,5000,2,8
471.0,4,6.8,5000,2,8
496.9,4,6.8,5000,2,8
498.7,4,6.8,5000,2,8
462.6,4,6.8,5000,2,8
483.9,4,6.8,5000,2,8
475.8,4,6.8,5000,2,8
454.3,4,6.8,5000,2,8
490.1,4,6.8,5000,2,8
465.0,4,6.8,5000,2,8
494.9,4,6.8,5000,2,8
495.6,4,6.8,5000,2,8
486.2,4,6.8,5000,2,8
476.8,4,6.8,5000,2,8
491.4,4,6.8,5000,2,8
476.4,4,6.8,5000,2,8
490.7,4,6.8,5000,2,8
497.8,4,6.8,5000,2,8
499.0,4,6.8,5000,2,8
465.4,4,6.8,5000,2,8
459.4,4,6.8,5000,2,8
482.5,4,6.8,5000,2,8
466.1,4,6.8,5000,2,8
458.6,4,6.8,5000,2,8
487.9,4,6.8,5000,2,8
491.7,4,6.8,5000,2,8
460.8,4,6.8,5000,2,8
467.4,4,6.8,5000,2,8
495.1,4,6.8,5000,2,8
474.6,4,6.8,5000,2,8
454.5,4,6.8,5000,2,8
488.1,4,6.8,5000,2,8
471.9,4,6.8,5000,2,8
452.8,4,6.8,5000,2,8
458.1,4,6.8,5000,2,8
496.8,4,6.8,5000,2,8
474.5,4,6.8,5000,2,8
459.2,4,6.8,5000,2,8
474.7,4,6.8,5000,2,8
499.5,4,6.8,5000,2,8
481.7,4,6.8,5000,2,8
487.9,4,6.8,5000,2,8
464.2,4,6.8,5000,2,8
465.1,4,6.8,5000,2,8
466.6,4,6.8,5000,2,8
